"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:24 PM","b1_female_age_pulmonary_memory_peak_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""","./studies/hrs/physical-cognitive/b1_female_age_pulmonary_memory_peak_immediaterecall.out","hrs","b1","female","age","peak","immediaterecall",715,5,NA,20,-23575.542,47191.084,47282.529,47219.024,47192.2943746398,TRUE,TRUE,NA,0,22.666,292.288,0.078,0.938,0.129,31.451,0.004,0.997,-0.534,412.276,-0.001,0.999,0.409,168.191,0.002,0.998,0.638,0.432,1.478,0.139,5192.599,285.587,18.182,0,186.682,28.17,6.627,0,-310.199,53.396,-5.809,0,270.558,21.523,12.571,0,0.263,6.989,0.038,0.97,0.007,0.292,0.024,0.981,-0.026,1.467,-0.018,0.986,270.558,21.523,12.571,0,274.847,2.777,98.986,0,-2.667,0.594,-4.491,0,5.506,0.613,8.983,0,-0.087,0.63,-0.138,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.819,0.231,-16.499,0,-0.251,0.053,-4.779,0,-0.056,0.051,-1.105,0.269,-0.004,0.05,-0.086,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:25 PM","b1_female_age_pulmonary_mental_peak_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""","./studies/hrs/physical-cognitive/b1_female_age_pulmonary_mental_peak_serial7.out","hrs","b1","female","age","peak","serial7",715,5,NA,20,-25180.912,50401.823,50493.269,50429.764,50403.0333746398,TRUE,TRUE,NA,0,16.889,308.478,0.055,0.956,0.211,16.537,0.013,0.99,0.948,72.127,0.013,0.99,-0.093,73.024,-0.001,0.999,0.294,0.301,0.976,0.329,5221.289,286.707,18.211,0,201.394,29.588,6.807,0,-324.33,55.219,-5.874,0,240.767,19.293,12.479,0,0.186,3.966,0.047,0.963,0.006,0.263,0.022,0.983,-0.016,0.605,-0.026,0.979,240.767,19.293,12.479,0,274.854,2.748,100.005,0,-2.675,0.618,-4.329,0,3.455,0.063,55.165,0,-0.146,0.009,-16.273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.82,0.231,-16.549,0,-0.25,0.054,-4.666,0,-0.017,0.005,-3.138,0.002,-0.008,0.001,-10.105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:27 PM","b1_female_age_pulmonary_mental_peak_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""","./studies/hrs/physical-cognitive/b1_female_age_pulmonary_mental_peak_tics.out","hrs","b1","female","age","peak","tics",715,5,NA,20,-21270.826,42581.652,42673.098,42609.592,42582.8623746398,TRUE,TRUE,NA,0,17.857,5.006,3.567,0,0.42,2.283,0.184,0.854,-2.691,55.175,-0.049,0.961,-0.343,21.206,-0.016,0.987,0.99,1.566,0.633,0.527,5134.439,285.074,18.011,0,159.559,23.683,6.737,0,-283.471,49.352,-5.744,0,333.551,26.22,12.721,0,0.309,4.525,0.068,0.946,0.012,0.344,0.035,0.972,-0.048,0.691,-0.069,0.945,333.551,26.22,12.721,0,274.84,2.739,100.352,0,-2.657,0.562,-4.732,0,9.094,0.119,76.58,0,-0.17,0.077,-2.21,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.818,0.23,-16.609,0,-0.253,0.05,-5.05,0,-0.007,0.013,-0.533,0.594,0.021,0.007,2.915,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:28 PM","b1_female_age_walking_memory_gait_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_female_age_walking_memory_gait_delayedrecall.out","hrs","b1","female","age","gait","delayedrecall",370,5,NA,20,-4028.7,8097.401,8175.671,8112.218,8099.80787679083,TRUE,TRUE,NA,0,0.048,1.638,0.029,0.977,0.001,0.083,0.007,0.995,-0.003,0.163,-0.02,0.984,0.003,0.949,0.003,0.997,0.025,0.086,0.293,0.769,0.002,0.073,0.026,0.979,0,0.002,0.059,0.953,0,0.02,-0.006,0.995,0.893,0.05,17.912,0,2.198,0.24,9.161,0,0.041,0.007,5.874,0,-0.12,0.031,-3.833,0,0.893,0.05,17.912,0,0.841,0.035,24.217,0,-0.019,0.04,-0.472,0.637,4.564,0.112,40.597,0,-0.076,0.017,-4.474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.004,-2.353,0.019,-0.001,0.005,-0.151,0.88,-0.087,0.012,-7.538,0,-0.007,0.002,-3.244,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:28 PM","b1_female_age_walking_memory_gait_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_female_age_walking_memory_gait_immediaterecall.out","hrs","b1","female","age","gait","immediaterecall",370,5,NA,20,-3551.206,7142.412,7220.682,7157.229,7144.81887679083,TRUE,TRUE,NA,0,0.048,0.05,0.957,0.339,0.001,0.007,0.076,0.94,-0.001,0.022,-0.059,0.953,0,0.066,-0.003,0.997,0.014,0.011,1.32,0.187,0.002,0.006,0.433,0.665,0,0.001,0.069,0.945,0,0.003,-0.04,0.968,0.635,0.031,20.692,0,1.285,0.138,9.307,0,0.021,0.005,4.371,0,-0.048,0.018,-2.72,0.007,0.635,0.031,20.692,0,0.841,0.016,52.709,0,-0.019,0.005,-3.646,0,5.671,0.088,64.638,0,-0.086,0.013,-6.386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.175,0,-0.001,0.001,-0.625,0.532,-0.065,0.009,-7.267,0,-0.007,0.002,-3.967,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:29 PM","b1_female_age_walking_mental_gait_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_female_age_walking_mental_gait_serial7.out","hrs","b1","female","age","gait","serial7",370,5,NA,20,-4272.483,8584.966,8663.236,8599.783,8587.37287679083,TRUE,TRUE,NA,0,0.059,0.225,0.262,0.793,0.001,0.005,0.117,0.907,0.005,0.037,0.137,0.891,-0.004,0.058,-0.061,0.951,0.027,0.015,1.833,0.067,0.004,0.008,0.508,0.611,0,0.001,0.075,0.94,0,0.002,-0.067,0.946,0.724,0.033,21.737,0,2.232,0.175,12.782,0,0.045,0.004,10.363,0,-0.125,0.022,-5.733,0,0.724,0.033,21.737,0,0.845,0.016,52.875,0,-0.022,0.008,-2.819,0.005,3.537,0.116,30.621,0,-0.118,0.017,-6.955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.003,-3.961,0,-0.001,0.002,-0.479,0.632,-0.012,0.012,-0.969,0.333,-0.01,0.002,-5.511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:30 PM","b1_female_age_walking_mental_gait_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\WALK.dat""","./studies/hrs/physical-cognitive/b1_female_age_walking_mental_gait_tics.out","hrs","b1","female","age","gait","tics",370,5,NA,20,-2989.657,6019.314,6097.584,6034.131,6021.72087679083,TRUE,TRUE,NA,0,0.025,0.051,0.493,0.622,0.002,0.001,1.582,0.114,-0.001,0.013,-0.04,0.968,0.005,0.002,2.398,0.017,0.013,0.008,1.669,0.095,0.001,0.005,0.304,0.761,0,0.001,0.196,0.845,0,0.001,0.095,0.924,0.365,0.025,14.629,0,0.653,0.125,5.211,0,0.037,0.01,3.612,0,0.008,0.016,0.494,0.621,0.365,0.025,14.629,0,0.843,0.016,52.885,0,-0.018,0.004,-5.092,0,9.656,0.056,172.054,0,-0.07,0.014,-5.006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.002,-5.752,0,-0.001,0,-2.634,0.008,-0.027,0.008,-3.386,0.001,-0.01,0.002,-4.214,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 1:51 PM","b1_male_aeh_muscle_memory_hand_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_muscle_memory_hand_delayedrecall.out","hrs","b1","male","aeh","hand","delayedrecall",507,5,NA,28,-11482.981,23021.962,23140.361,23051.485,23025.3594895397,TRUE,TRUE,NA,0,-0.009,6.552,-0.001,0.999,-0.006,0.22,-0.027,0.979,0.1,1.206,0.083,0.934,0.081,1.088,0.074,0.941,-0.498,0.311,-1.599,0.11,202.258,154.659,1.308,0.191,7.179,5.8,1.238,0.216,-34.447,31.2,-1.104,0.27,23.373,15.503,1.508,0.132,0.021,2.16,0.01,0.992,0.001,0.224,0.004,0.997,-0.002,0.449,-0.004,0.997,23.373,15.503,1.508,0.132,35.226,1.303,27.031,0,-0.795,0.231,-3.449,0.001,2.752,0.191,14.44,0,-0.049,0.033,-1.486,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.529,0.084,-6.271,0,-0.007,0.018,-0.385,0.7,-0.049,0.006,-8.142,0,-0.003,0.001,-2.299,0.021,-0.031,0.171,-0.181,0.857,0.001,0.031,0.048,0.962,0.164,0.02,8.35,0,-0.001,0.003,-0.313,0.754,26.391,4.49,5.878,0,-0.846,0.871,-0.972,0.331,1.883,0.821,2.294,0.022,-0.126,0.16,-0.783,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 1:55 PM","b1_male_aeh_muscle_memory_hand_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_muscle_memory_hand_immediaterecall.out","hrs","b1","male","aeh","hand","immediaterecall",507,5,NA,28,-11457.895,22971.789,23090.188,23001.312,22975.1864895397,TRUE,TRUE,NA,0,-0.529,7.078,-0.075,0.94,-0.024,0.202,-0.12,0.905,0.196,1.174,0.167,0.868,0.178,1.091,0.163,0.87,-0.464,0.287,-1.616,0.106,202.669,154.911,1.308,0.191,7.211,5.812,1.241,0.215,-34.514,31.24,-1.105,0.269,22.724,15.091,1.506,0.132,0.022,2.25,0.01,0.992,0.001,0.2,0.005,0.996,-0.002,0.389,-0.006,0.995,22.724,15.091,1.506,0.132,35.228,1.303,27.038,0,-0.798,0.23,-3.471,0.001,4.14,0.166,24.89,0,-0.102,0.032,-3.186,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.529,0.084,-6.268,0,-0.007,0.018,-0.384,0.701,-0.046,0.005,-9.158,0,-0.003,0.001,-2.629,0.009,-0.031,0.172,-0.183,0.855,0.002,0.031,0.063,0.95,0.136,0.017,8.049,0,0.003,0.003,0.869,0.385,26.399,4.488,5.883,0,-0.855,0.873,-0.979,0.327,1.495,0.77,1.941,0.052,-0.048,0.144,-0.336,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:00 PM","b1_male_aeh_muscle_mental_hand_serial7.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_muscle_mental_hand_serial7.out","hrs","b1","male","aeh","hand","serial7",507,5,NA,28,-12411.551,24879.103,24997.501,24908.626,24882.5004895397,TRUE,TRUE,NA,0,0.845,3.639,0.232,0.816,0.006,0.183,0.035,0.972,0.141,0.731,0.194,0.847,-0.19,0.739,-0.257,0.797,0.01,0.043,0.235,0.814,203.749,155.319,1.312,0.19,7.296,5.839,1.25,0.211,-34.688,31.366,-1.106,0.269,21.092,14.304,1.475,0.14,0.019,1.861,0.01,0.992,0.001,0.22,0.006,0.995,-0.002,0.507,-0.005,0.996,21.092,14.304,1.475,0.14,35.239,1.294,27.236,0,-0.811,0.222,-3.651,0,3.249,0.207,15.724,0,-0.244,0.033,-7.302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.529,0.085,-6.233,0,-0.007,0.019,-0.395,0.693,0.008,0.006,1.427,0.154,-0.008,0.001,-7.29,0,-0.031,0.172,-0.183,0.855,0.002,0.032,0.062,0.951,0.15,0.022,6.701,0,-0.005,0.003,-1.565,0.117,26.409,4.492,5.879,0,-0.865,0.883,-0.98,0.327,-0.036,0.824,-0.043,0.966,0.476,0.161,2.961,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:01 PM","b1_male_aeh_muscle_mental_hand_tics.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\grip.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_muscle_mental_hand_tics.out","hrs","b1","male","aeh","hand","tics",507,5,NA,28,-10639.832,21335.665,21454.063,21365.188,21339.0624895397,TRUE,TRUE,NA,0,0.064,1.97,0.033,0.974,0.046,0.072,0.641,0.522,-0.072,0.565,-0.128,0.898,-0.03,0.493,-0.061,0.951,-0.304,0.468,-0.649,0.516,199.663,152.756,1.307,0.191,6.987,5.684,1.229,0.219,-34.005,30.829,-1.103,0.27,27.231,18.369,1.482,0.138,0.021,2.854,0.007,0.994,0.002,0.245,0.008,0.993,-0.004,0.462,-0.009,0.993,27.231,18.369,1.482,0.138,35.219,1.306,26.968,0,-0.786,0.236,-3.327,0.001,8.785,0.209,42.011,0,-0.223,0.059,-3.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,0.084,-6.321,0,-0.007,0.018,-0.372,0.71,0,0.016,0.001,1,0.029,0.003,9.283,0,-0.03,0.171,-0.176,0.86,0,0.031,0.014,0.988,0.092,0.023,4.027,0,-0.006,0.006,-0.9,0.368,26.361,4.51,5.845,0,-0.806,0.873,-0.923,0.356,0.595,0.729,0.815,0.415,0.234,0.273,0.855,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:04 PM","b1_male_aeh_pulmonary_memory_peak_delayedrecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_pulmonary_memory_peak_delayedrecall.out","hrs","b1","male","aeh","peak","delayedrecall",535,5,NA,28,-18284.169,36624.337,36744.241,36655.36,36627.546486166,TRUE,TRUE,NA,0,11.896,688.366,0.017,0.986,0.097,15.647,0.006,0.995,1.662,201.607,0.008,0.993,1.46,58.596,0.025,0.98,0.33,0.583,0.566,0.571,12248.068,800.664,15.297,0,426.895,61.262,6.968,0,-634.566,129.75,-4.891,0,414.769,32.891,12.611,0,0.241,6.439,0.037,0.97,0.011,0.447,0.025,0.98,-0.035,0.96,-0.036,0.971,414.769,32.891,12.611,0,320.44,13.768,23.275,0,-6.434,3.049,-2.11,0.035,2.787,0.184,15.109,0,-0.055,0.043,-1.274,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.661,0.432,-8.464,0,-0.364,0.088,-4.123,0,-0.048,0.009,-5.663,0,-0.003,0.007,-0.477,0.633,7.953,1.452,5.478,0,0.186,0.381,0.488,0.626,0.164,0.028,5.975,0,-0.001,0.016,-0.044,0.965,231.323,63.16,3.662,0,-1.621,12.537,-0.129,0.897,1.596,0.785,2.034,0.042,-0.133,0.153,-0.869,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","07/15/2015"," 2:05 PM","b1_male_aeh_pulmonary_memory_peak_immediaterecall.out"," ""\\tsclient\C\Users\wuche\Dropbox\Research\IALSA\Mplus\Data\PEAK.dat""","./studies/hrs/physical-cognitive/b1_male_aeh_pulmonary_memory_peak_immediaterecall.out","hrs","b1","male","aeh","peak","immediaterecall",535,5,NA,28,-18301.833,36659.667,36779.57,36690.689,36662.876486166,TRUE,TRUE,NA,0,18.969,839.594,0.023,0.982,0.1,18.997,0.005,0.996,0.782,250.551,0.003,0.998,1.113,61.753,0.018,0.986,1.182,0.526,2.247,0.025,12249.556,799.471,15.322,0,427.664,61.317,6.975,0,-635.319,129.857,-4.892,0,413.275,32.769,12.612,0,0.253,6.875,0.037,0.971,0.011,0.439,0.025,0.98,-0.034,1,-0.034,0.973,413.275,32.769,12.612,0,320.439,13.744,23.315,0,-6.434,3.051,-2.109,0.035,4.13,0.167,24.75,0,-0.108,0.049,-2.21,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.661,0.433,-8.457,0,-0.364,0.088,-4.119,0,-0.044,0.01,-4.539,0,-0.004,0.009,-0.412,0.681,7.953,1.453,5.475,0,0.186,0.381,0.488,0.626,0.136,0.029,4.648,0,0.003,0.019,0.174,0.862,231.341,63.068,3.668,0,-1.644,12.543,-0.131,0.896,1.499,0.743,2.017,0.044,-0.075,0.142,-0.53,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
