"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:29 AM","b1_female_age_muscle_fluency_grip_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_fluency_grip_bostonnaming.out","eas","b1","female","age","grip","bostonnaming",594,8,NA,21,-5550.67,11143.34,11235.465,11168.796,11144.9553846154,TRUE,TRUE,NA,0,3.066,1.36,2.255,0.024,0.008,0.048,0.172,0.864,0.079,0.263,0.299,0.765,-0.453,0.469,-0.967,0.334,0.129,0.217,0.596,0.551,33.338,5.045,6.608,0,0.99,0.299,3.31,0.001,-2.051,1.094,-1.874,0.061,6.943,0.388,17.898,0,5.564,0.508,10.949,0,0.008,0.014,0.571,0.568,0.034,0.078,0.441,0.659,1.935,0.083,23.308,0,18.579,0.945,19.657,0,-0.936,0.249,-3.76,0,11.877,0.254,46.71,0,-0.02,0.048,-0.422,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.037,0.105,-0.349,0.727,-0.053,0.025,-2.115,0.034,-0.063,0.023,-2.717,0.007,-0.007,0.004,-1.493,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:24 AM","b1_female_age_muscle_fluency_grip_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_fluency_grip_category.out","eas","b1","female","age","grip","category",593,8,NA,21,-7625.263,15292.525,15384.614,15317.946,15294.1432136602,TRUE,TRUE,NA,0,5.176,4.768,1.086,0.278,0.048,0.217,0.222,0.824,0.93,1.002,0.928,0.353,-0.508,1.37,-0.371,0.711,-0.768,0.683,-1.124,0.261,33.799,4.878,6.929,0,0.951,0.274,3.471,0.001,-1.931,1.033,-1.87,0.062,6.89,0.391,17.622,0,60.365,4.984,12.113,0,0.754,0.166,4.532,0,0.339,0.746,0.454,0.65,17.949,0.799,22.477,0,18.647,0.961,19.396,0,-0.98,0.231,-4.24,0,40.571,0.753,53.857,0,-0.267,0.196,-1.365,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026,0.107,-0.243,0.808,-0.056,0.025,-2.214,0.027,-0.281,0.081,-3.483,0,-0.037,0.019,-1.89,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:14 AM","b1_female_age_muscle_fluency_grip_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_fluency_grip_fas.out","eas","b1","female","age","grip","fas",571,8,NA,21,-7852.753,15747.505,15838.8,15772.135,15749.1880601093,TRUE,TRUE,NA,0,14.664,7.025,2.087,0.037,0.33,0.215,1.536,0.124,-0.892,1.118,-0.798,0.425,-1.672,1.945,-0.859,0.39,0.631,0.832,0.758,0.448,34.127,5.09,6.705,0,0.981,0.272,3.6,0,-2.117,1.089,-1.944,0.052,6.915,0.394,17.567,0,142.844,12.095,11.81,0,0.296,0.219,1.35,0.177,0.158,1.321,0.12,0.905,28.554,1.237,23.077,0,18.542,0.973,19.054,0,-0.97,0.235,-4.12,0,34.125,1.084,31.48,0,0.577,0.202,2.861,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012,0.107,-0.115,0.908,-0.057,0.024,-2.369,0.018,-0.109,0.116,-0.938,0.348,-0.033,0.018,-1.812,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:30 AM","b1_female_age_muscle_fluency_grip_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_fluency_grip_information.out","eas","b1","female","age","grip","information",538,7,NA,21,-5916.888,11875.776,11965.821,11899.159,11877.5666976744,TRUE,TRUE,NA,0,-1.787,4.314,-0.414,0.679,-0.351,0.198,-1.77,0.077,0.588,0.864,0.68,0.496,1.911,1.032,1.851,0.064,0.128,0.456,0.282,0.778,34.887,5.189,6.724,0,1.461,0.423,3.451,0.001,-3.291,1.394,-2.361,0.018,6.578,0.406,16.219,0,26.844,3.052,8.794,0,0.266,0.115,2.312,0.021,-0.928,0.515,-1.8,0.072,8.537,0.392,21.76,0,18.135,1.041,17.428,0,-0.775,0.272,-2.845,0.004,19.529,0.59,33.094,0,-0.439,0.151,-2.902,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,0.113,0.112,0.91,-0.063,0.03,-2.124,0.034,-0.044,0.056,-0.783,0.434,0.007,0.014,0.495,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/19/2015"," 1:55 PM","b1_female_age_muscle_fluid_grip_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_fluid_grip_trailsb.out","eas","b1","female","age","grip","trailsb",580,8,NA,21,-11228.765,22499.531,22591.155,22524.488,22501.1869139785,TRUE,TRUE,NA,0,-94.418,42.253,-2.235,0.025,-0.198,1.265,-0.156,0.876,-1.951,8.711,-0.224,0.823,-0.366,11.387,-0.032,0.974,11.789,7.499,1.572,0.116,32.88,4.856,6.771,0,0.954,0.281,3.391,0.001,-1.743,1.012,-1.722,0.085,6.938,0.391,17.764,0,3274.217,472.451,6.93,0,5.189,9.82,0.528,0.597,70.209,75.97,0.924,0.355,1751.221,48.697,35.962,0,18.747,0.944,19.865,0,-1.031,0.234,-4.414,0,124.614,7.176,17.365,0,1.363,1.362,1.001,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.059,0.103,-0.578,0.563,-0.051,0.025,-2.026,0.043,2.593,0.637,4.069,0,0.236,0.136,1.735,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:53 AM","b1_female_age_muscle_global_grip_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_global_grip_mmse.out","eas","b1","female","age","grip","mmse",600,8,NA,21,-4861.992,9765.984,9858.319,9791.65,9767.58261591696,TRUE,TRUE,NA,0,2.314,1.234,1.875,0.061,0.029,0.033,0.869,0.385,-0.123,0.178,-0.692,0.489,-0.543,0.273,-1.988,0.047,0,0.196,-0.002,0.999,34.44,5.008,6.877,0,1,0.29,3.452,0.001,-2.26,1.113,-2.03,0.042,6.972,0.389,17.907,0,2.338,0.191,12.213,0,0.007,0.004,1.924,0.054,-0.045,0.029,-1.524,0.127,0.824,0.028,29.863,0,18.475,0.951,19.434,0,-0.897,0.228,-3.928,0,26.28,0.168,156.453,0,0.054,0.034,1.605,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.038,0.104,-0.36,0.719,-0.051,0.025,-2.042,0.041,-0.02,0.015,-1.408,0.159,-0.004,0.003,-1.429,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:49 AM","b1_female_age_muscle_knowledge_grip_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_knowledge_grip_waisvocab.out","eas","b1","female","age","grip","waisvocab",594,8,NA,21,-8288.775,16619.55,16711.674,16645.006,16621.1653846154,TRUE,TRUE,NA,0,10.887,6.842,1.591,0.112,0.182,0.205,0.886,0.376,-0.711,1.134,-0.627,0.53,-2.368,1.827,-1.296,0.195,-1.114,1.245,-0.895,0.371,33.671,4.837,6.961,0,0.947,0.275,3.443,0.001,-1.916,1.01,-1.897,0.058,6.916,0.378,18.29,0,139.787,12.647,11.053,0,0.207,0.276,0.751,0.453,-1.943,1.653,-1.175,0.24,39.805,1.368,29.098,0,18.695,0.964,19.403,0,-0.956,0.228,-4.194,0,44.715,1.087,41.144,0,0.085,0.209,0.407,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,0.107,-0.092,0.927,-0.058,0.024,-2.379,0.017,0.036,0.109,0.333,0.739,-0.051,0.021,-2.486,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:49 PM","b1_female_age_muscle_memory_grip_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_memory_grip_digitspan.out","eas","b1","female","age","grip","digitspan",595,8,NA,21,-5944.578,11931.155,12023.315,11956.646,11932.767565445,TRUE,TRUE,NA,0,-1.877,2.174,-0.863,0.388,0.18,0.085,2.121,0.034,0.446,0.408,1.093,0.275,-0.72,0.611,-1.178,0.239,0.128,0.241,0.529,0.597,33.518,4.852,6.907,0,1.115,0.317,3.514,0,-2.274,1.12,-2.03,0.042,6.867,0.39,17.624,0,10.665,0.837,12.735,0,0.107,0.028,3.83,0,-0.379,0.155,-2.447,0.014,2.681,0.116,23.126,0,18.862,0.953,19.8,0,-0.872,0.237,-3.676,0,13.561,0.304,44.54,0,0.228,0.074,3.078,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.029,0.106,-0.272,0.786,-0.059,0.026,-2.281,0.023,-0.041,0.032,-1.29,0.197,-0.007,0.007,-1.022,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:14 AM","b1_female_age_muscle_memory_grip_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_memory_grip_logicalmemory.out","eas","b1","female","age","grip","logicalmemory",554,8,NA,21,-6941.777,13925.554,14016.214,13949.551,13927.2908421053,TRUE,TRUE,NA,0,4.321,3.533,1.223,0.221,0.155,0.116,1.337,0.181,-0.388,0.682,-0.569,0.569,-0.487,0.79,-0.617,0.537,0.361,0.641,0.564,0.573,33.13,4.76,6.96,0,0.941,0.26,3.613,0,-1.863,1.017,-1.831,0.067,6.944,0.395,17.563,0,30.613,3.743,8.179,0,0.151,0.089,1.694,0.09,0.008,0.68,0.012,0.991,15.523,0.707,21.955,0,18.715,0.969,19.321,0,-0.985,0.234,-4.218,0,21.562,0.572,37.687,0,0.159,0.144,1.108,0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.032,0.107,-0.297,0.767,-0.054,0.025,-2.145,0.032,-0.222,0.062,-3.565,0,-0.015,0.015,-1.016,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/05/2015","10:43 AM","b1_female_age_muscle_reasoning_grip_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_reasoning_grip_block.out","eas","b1","female","age","grip","block",563,8,NA,21,-7354.132,14750.263,14841.262,14774.598,14751.970948244,TRUE,TRUE,NA,0,1.213,5.021,0.242,0.809,0.437,0.191,2.293,0.022,0.235,0.803,0.292,0.77,-2.897,1.451,-1.997,0.046,0.123,0.938,0.131,0.895,33.677,4.913,6.855,0,1.063,0.326,3.261,0.001,-2.388,1.083,-2.204,0.028,6.929,0.389,17.806,0,66.811,5.43,12.303,0,0.35,0.141,2.473,0.013,-3.03,0.896,-3.381,0.001,21.585,0.879,24.554,0,18.444,0.953,19.358,0,-0.78,0.224,-3.479,0.001,20.655,0.815,25.335,0,0.642,0.181,3.551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006,0.109,-0.054,0.957,-0.063,0.025,-2.53,0.011,-0.183,0.086,-2.127,0.033,-0.026,0.017,-1.504,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:11 PM","b1_female_age_muscle_speed_grip_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_age_muscle_speed_grip_digitsymbol.out","eas","b1","female","age","grip","digitsymbol",592,8,NA,21,-8204.031,16450.061,16542.115,16475.447,16451.6820526316,TRUE,TRUE,NA,0,13.045,7.657,1.704,0.088,0.737,0.287,2.566,0.01,-1.341,1.399,-0.959,0.337,-5.305,2.175,-2.439,0.015,-0.446,1.032,-0.432,0.666,33.679,4.887,6.892,0,1.013,0.291,3.48,0.001,-2.287,1.019,-2.245,0.025,7.043,0.387,18.218,0,190.762,14.65,13.021,0,1.467,0.33,4.44,0,-6.474,2.381,-2.719,0.007,30.8,1.316,23.395,0,18.408,0.945,19.473,0,-0.822,0.219,-3.763,0,45.289,1.263,35.866,0,0.568,0.233,2.442,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027,0.105,-0.26,0.795,-0.056,0.024,-2.378,0.017,-0.609,0.129,-4.73,0,-0.048,0.024,-1.958,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:35 AM","b1_female_full_muscle_fluency_grip_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_full_muscle_fluency_grip_bostonnaming.out","eas","b1","female","full","grip","bostonnaming",150,8,NA,45,-2489.031,5068.062,5203.54,5061.124,5107.86969230769,TRUE,TRUE,NA,0,2.635,1.525,1.727,0.084,0.03,0.075,0.395,0.693,-0.021,0.406,-0.051,0.959,-0.045,0.44,-0.103,0.918,0.036,0.249,0.142,0.887,24.32,6.043,4.024,0,0.212,0.212,0.998,0.318,-1.142,1.119,-1.02,0.308,5.766,0.444,12.981,0,2.699,0.78,3.461,0.001,0.031,0.034,0.924,0.356,0.241,0.138,1.747,0.081,1.753,0.159,11.048,0,18.38,1.877,9.79,0,-2.266,0.482,-4.705,0,10.848,0.726,14.941,0,-0.088,0.175,-0.502,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063,0.138,0.454,0.65,-0.065,0.034,-1.899,0.057,-0.054,0.055,-0.987,0.324,-0.007,0.01,-0.722,0.47,-0.141,0.152,-0.928,0.354,0.103,0.044,2.369,0.018,0.265,0.071,3.711,0,0.001,0.02,0.048,0.962,0.201,0.073,2.734,0.006,-0.005,0.022,-0.208,0.835,0.006,0.031,0.194,0.847,0,0.009,-0.026,0.979,0.94,1,0.94,0.347,0.005,0.304,0.018,0.986,0.444,0.24,1.849,0.064,0.015,0.108,0.136,0.892,0.348,2.688,0.13,0.897,0.349,0.547,0.638,0.524,-0.803,0.448,-1.792,0.073,0.198,0.189,1.044,0.297,-2.128,1.765,-1.206,0.228,0.164,0.394,0.417,0.677,-1.637,0.452,-3.625,0,-0.029,0.12,-0.245,0.806
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:19 AM","b1_female_full_muscle_fluency_grip_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Grip Output Files/b1_female_full_muscle_fluency_grip_category.out","eas","b1","female","full","grip","category",150,8,NA,45,-3255.891,6601.781,6737.26,6594.843,6641.58869230769,TRUE,TRUE,NA,0,5.696,5.661,1.006,0.314,0.162,0.249,0.65,0.516,-0.315,1.336,-0.236,0.813,0.616,1.251,0.493,0.622,-0.484,0.826,-0.586,0.558,23.854,5.435,4.389,0,0.176,0.164,1.073,0.283,-0.959,1.002,-0.957,0.339,5.808,0.476,12.195,0,54.17,10.899,4.97,0,0.894,0.468,1.912,0.056,0.179,1.716,0.104,0.917,17.271,1.764,9.791,0,18.514,1.653,11.201,0,-2.346,0.491,-4.778,0,38.49,2.804,13.726,0,-0.561,0.665,-0.844,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069,0.128,0.538,0.59,-0.066,0.035,-1.913,0.056,-0.346,0.201,-1.72,0.086,-0.026,0.045,-0.584,0.559,-0.156,0.151,-1.035,0.301,0.108,0.044,2.451,0.014,0.723,0.293,2.466,0.014,0.069,0.064,1.065,0.287,0.204,0.074,2.754,0.006,-0.006,0.022,-0.284,0.777,-0.099,0.149,-0.668,0.504,0.007,0.037,0.202,0.84,0.923,0.997,0.925,0.355,0.011,0.298,0.037,0.97,0.803,1.299,0.618,0.536,0.053,0.396,0.134,0.893,0.324,2.199,0.148,0.883,0.333,0.49,0.679,0.497,1.086,3.05,0.356,0.722,0.04,0.658,0.06,0.952,-2.308,1.671,-1.381,0.167,0.287,0.396,0.726,0.468,-4.987,2.309,-2.159,0.031,0.016,0.68,0.023,0.982
