"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.31","0.1","11/12/2015"," 2:50 PM","b1_male_aehplus_pulmonary_workingmemory_fev1_digitbackwardspan.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_aehplus_pulmonary_workingmemory_fev1_digitbackwardspan.out","nas","b1","male","aehplus","fev1","digitbackwardspan",1131,6,NA,54,-22319.39,44746.781,45018.447,44846.928,44752.3014460967,TRUE,TRUE,NA,0,0.159,0.245,0.647,0.518,0.001,0.001,1.161,0.246,-0.011,0.023,-0.468,0.64,0.004,0.015,0.296,0.767,0.049,0.043,1.134,0.257,22.889,1.241,18.438,0,0.033,0.005,6.074,0,-0.029,0.062,-0.479,0.632,2.277,0.139,16.396,0,0.934,0.104,8.964,0,0,0.001,0.383,0.702,-0.009,0.007,-1.201,0.23,0.942,0.04,23.668,0,27.109,0.524,51.709,0,-0.243,0.036,-6.76,0,4.391,0.179,24.601,0,-0.009,0.017,-0.561,0.574,"0.034","0.053","0.648","0.517","0.481","0.677","0.712","0.477","0.034","0.029","1.143","0.253",-0.248,0.021,-11.807,0,-0.002,0.002,-1.494,0.135,-0.017,0.007,-2.496,0.013,-0.001,0.001,-1.53,0.126,0.107,0.06,1.789,0.074,0.007,0.004,1.697,0.09,0.091,0.018,5.153,0,-0.003,0.002,-1.651,0.099,0.295,0.024,12.441,0,-0.002,0.002,-1.256,0.209,0.012,0.008,1.558,0.119,0,0.001,0.383,0.702,-1.787,0.327,-5.469,0,0.003,0.022,0.161,0.872,0.036,0.115,0.316,0.752,-0.001,0.011,-0.068,0.946,-1.065,0.347,-3.067,0.002,-0.041,0.025,-1.615,0.106,0.036,0.109,0.335,0.738,-0.016,0.01,-1.651,0.099,-0.907,0.553,-1.64,0.101,-0.081,0.051,-1.584,0.113,-0.001,0.184,-0.008,0.994,-0.005,0.021,-0.225,0.822
"Mplus VERSION 7.31","0.1","11/12/2015"," 2:52 PM","b1_male_aehplus_pulmonary_workingmemory_fev1_digitbackwardtotal.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_aehplus_pulmonary_workingmemory_fev1_digitbackwardtotal.out","nas","b1","male","aehplus","fev1","digitbackwardtotal",1131,6,NA,54,-23634.891,47377.781,47649.447,47477.928,47383.3014460967,TRUE,TRUE,NA,0,0.218,0.406,0.538,0.591,0.001,0.002,0.266,0.79,-0.013,0.037,-0.336,0.737,0.028,0.026,1.074,0.283,0.088,0.066,1.327,0.185,22.881,1.241,18.443,0,0.034,0.006,6.079,0,-0.03,0.062,-0.489,0.625,2.276,0.139,16.402,0,2.89,0.271,10.654,0,0.002,0.002,0.824,0.41,-0.041,0.021,-2.004,0.045,2.253,0.098,23.058,0,27.106,0.524,51.714,0,-0.242,0.036,-6.731,0,3.686,0.279,13.232,0,-0.006,0.024,-0.255,0.798,"0.027","0.050","0.539","0.590","0.082","0.298","0.274","0.784","0.039","0.029","1.335","0.182",-0.248,0.021,-11.811,0,-0.002,0.002,-1.485,0.137,-0.036,0.011,-3.187,0.001,-0.001,0.001,-1.1,0.271,0.107,0.06,1.785,0.074,0.007,0.004,1.705,0.088,0.168,0.029,5.755,0,-0.005,0.002,-1.879,0.06,0.295,0.024,12.436,0,-0.002,0.002,-1.244,0.214,0.02,0.012,1.708,0.088,0,0.001,0.207,0.836,-1.787,0.327,-5.47,0,0.003,0.022,0.141,0.888,0.183,0.186,0.985,0.324,-0.013,0.016,-0.814,0.416,-1.059,0.347,-3.051,0.002,-0.042,0.025,-1.662,0.096,-0.026,0.175,-0.149,0.882,-0.029,0.015,-1.867,0.062,-0.905,0.553,-1.636,0.102,-0.082,0.051,-1.592,0.111,-0.048,0.295,-0.161,0.872,-0.001,0.032,-0.045,0.964
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:32 AM","b1_male_age_pulmonary_fluidreasoning_fev1_figurecopy.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_fluidreasoning_fev1_figurecopy.out","nas","b1","male","age","fev1","figurecopy",1132,6,NA,23,-20483.376,41012.752,41128.482,41055.428,41013.7483898917,TRUE,TRUE,NA,0,4.638,1.096,4.231,0,0.009,0.006,1.477,0.14,-0.149,0.109,-1.368,0.171,-0.041,0.065,-0.639,0.523,-0.609,0.198,-3.078,0.002,28.298,1.42,19.928,0,0.036,0.006,5.998,0,-0.016,0.062,-0.258,0.796,2.273,0.138,16.428,0,13.841,1.435,9.647,0,0.011,0.014,0.824,0.41,0.052,0.126,0.415,0.678,17.93,0.668,26.842,0,25.679,0.17,150.946,0,-0.213,0.013,-16.237,0,15.302,0.194,78.907,0,-0.197,0.023,-8.533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.249,0,-0.002,0.002,-1.372,0.17,-0.166,0.025,-6.705,0,-0.002,0.003,-0.777,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:33 AM","b1_male_age_pulmonary_fluidreasoning_fev1_patterncomparison.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_fluidreasoning_fev1_patterncomparison.out","nas","b1","male","age","fev1","patterncomparison",1132,4,NA,23,-14828.371,29702.743,29818.473,29745.418,29703.7393898917,TRUE,TRUE,NA,0,-0.266,0.302,-0.883,0.377,-0.003,0.002,-1.336,0.182,-0.049,0.042,-1.173,0.241,0.001,0.019,0.048,0.962,0.038,0.048,0.791,0.429,28.462,1.435,19.837,0,0.04,0.007,5.46,0,-0.035,0.07,-0.498,0.619,2.127,0.159,13.38,0,0.959,0.182,5.26,0,0.003,0.004,0.78,0.435,0.045,0.018,2.467,0.014,0.972,0.089,10.96,0,25.708,0.171,150.747,0,-0.222,0.014,-15.618,0,5.73,0.059,96.572,0,0.075,0.01,7.394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.305,0.022,-14.092,0,-0.002,0.002,-1.359,0.174,0.079,0.008,9.618,0,0.003,0.001,2.653,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:33 AM","b1_male_age_pulmonary_global_fev1_mmse.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_global_fev1_mmse.out","nas","b1","male","age","fev1","mmse",1132,6,NA,23,-17594.287,35234.574,35350.304,35277.249,35235.5703898917,TRUE,TRUE,NA,0,1.312,0.338,3.883,0,-0.001,0.002,-0.512,0.609,-0.061,0.038,-1.577,0.115,0.025,0.023,1.092,0.275,-0.051,0.061,-0.822,0.411,28.304,1.42,19.932,0,0.035,0.006,5.992,0,-0.009,0.062,-0.15,0.881,2.279,0.14,16.334,0,0.922,0.286,3.227,0.001,0.002,0.002,1.043,0.297,0.009,0.023,0.393,0.694,2.116,0.14,15.165,0,25.676,0.17,150.909,0,-0.214,0.013,-16.401,0,27.757,0.067,417.215,0,-0.056,0.009,-6.441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.308,0.022,-14.289,0,-0.002,0.002,-1.451,0.147,-0.076,0.01,-7.744,0,-0.002,0.001,-1.574,0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_memory_fev1_delayedrecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_memory_fev1_delayedrecall.out","nas","b1","male","age","fev1","delayedrecall",1132,6,NA,23,-17111.057,34268.113,34383.843,34310.789,34269.1093898917,TRUE,TRUE,NA,0,0.849,0.363,2.34,0.019,0,0.002,0.005,0.996,0.009,0.039,0.236,0.813,0,0.022,0.006,0.996,0.037,0.054,0.68,0.496,28.322,1.42,19.95,0,0.035,0.006,5.97,0,-0.018,0.062,-0.283,0.777,2.279,0.14,16.302,0,2.074,0.174,11.895,0,0.007,0.002,4.227,0,-0.002,0.013,-0.151,0.88,1.352,0.06,22.608,0,25.678,0.17,150.998,0,-0.212,0.013,-16.341,0,6.34,0.068,93.573,0,-0.101,0.008,-12.526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.269,0,-0.002,0.002,-1.309,0.191,-0.083,0.009,-9.35,0,-0.003,0.001,-3.236,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_memory_fev1_immediaterecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_memory_fev1_immediaterecall.out","nas","b1","male","age","fev1","immediaterecall",1132,6,NA,23,-19111.371,38268.742,38384.472,38311.418,38269.7383898917,TRUE,TRUE,NA,0,1.979,0.721,2.746,0.006,0.005,0.003,1.288,0.198,-0.002,0.072,-0.022,0.982,-0.037,0.042,-0.889,0.374,-0.135,0.108,-1.253,0.21,28.318,1.42,19.936,0,0.035,0.006,5.977,0,-0.018,0.062,-0.283,0.777,2.279,0.14,16.332,0,7.291,0.662,11.021,0,0.012,0.007,1.764,0.078,0.008,0.054,0.152,0.879,6.206,0.358,17.317,0,25.68,0.17,150.852,0,-0.213,0.013,-16.199,0,18.975,0.132,143.661,0,-0.179,0.015,-12.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.235,0,-0.002,0.002,-1.404,0.16,-0.173,0.018,-9.818,0,-0.006,0.002,-3.087,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_verbalfluency_fev1_animals.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_verbalfluency_fev1_animals.out","nas","b1","male","age","fev1","animals",1132,5,NA,23,-19445.803,38937.607,39053.337,38980.282,38938.6033898917,TRUE,TRUE,NA,0,0.148,0.894,0.165,0.869,0,0.005,0.042,0.967,0.049,0.093,0.521,0.602,0.008,0.054,0.149,0.882,0.141,0.144,0.979,0.328,28.314,1.418,19.965,0,0.038,0.006,6.091,0,-0.024,0.064,-0.372,0.71,2.268,0.144,15.699,0,13.329,1.19,11.205,0,0.023,0.01,2.206,0.027,-0.119,0.099,-1.209,0.227,10.419,0.456,22.861,0,25.666,0.17,150.945,0,-0.209,0.013,-15.801,0,18.677,0.171,109.312,0,-0.16,0.02,-8.107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.225,0,-0.002,0.002,-1.345,0.179,-0.164,0.024,-6.783,0,-0.008,0.003,-2.939,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_workingmemory_fev1_digitbackwardspan.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_workingmemory_fev1_digitbackwardspan.out","nas","b1","male","age","fev1","digitbackwardspan",1132,6,NA,23,-16140.16,32326.32,32442.05,32368.995,32327.3163898917,TRUE,TRUE,NA,0,0.427,0.286,1.495,0.135,0.002,0.001,1.549,0.121,-0.006,0.027,-0.235,0.814,0.001,0.015,0.064,0.949,0.043,0.043,0.992,0.321,28.343,1.422,19.937,0,0.035,0.006,5.99,0,-0.018,0.062,-0.298,0.766,2.28,0.14,16.328,0,1,0.108,9.271,0,0,0.001,0.569,0.569,-0.011,0.008,-1.44,0.15,0.943,0.04,23.576,0,25.68,0.17,150.911,0,-0.211,0.013,-16.229,0,5.075,0.05,101.803,0,-0.033,0.005,-6.661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.263,0,-0.002,0.002,-1.279,0.201,-0.022,0.007,-3.223,0.001,-0.001,0.001,-1.732,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_workingmemory_fev1_digitbackwardtotal.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_age_pulmonary_workingmemory_fev1_digitbackwardtotal.out","nas","b1","male","age","fev1","digitbackwardtotal",1132,6,NA,23,-17461.382,34968.764,35084.494,35011.44,34969.7603898917,TRUE,TRUE,NA,0,0.671,0.467,1.437,0.151,0.001,0.002,0.614,0.539,-0.005,0.043,-0.127,0.899,0.025,0.027,0.927,0.354,0.08,0.067,1.204,0.229,28.331,1.421,19.939,0,0.035,0.006,5.997,0,-0.018,0.062,-0.298,0.766,2.279,0.139,16.335,0,3.117,0.281,11.1,0,0.002,0.002,0.95,0.342,-0.048,0.021,-2.286,0.022,2.261,0.099,22.948,0,25.679,0.17,150.984,0,-0.211,0.013,-16.234,0,5.005,0.08,62.749,0,-0.056,0.007,-7.682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.261,0,-0.002,0.002,-1.281,0.2,-0.045,0.011,-4.17,0,-0.001,0.001,-1.227,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:54 AM","b1_male_empty_pulmonary_fluidreasoning_fev1_figurecopy.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_fluidreasoning_fev1_figurecopy.out","nas","b1","male","empty","fev1","figurecopy",1132,6,NA,17,-16725.876,33485.752,33571.291,33517.294,33486.3013716338,TRUE,TRUE,NA,0,7.384,1.214,6.085,0,0.01,0.006,1.502,0.133,-0.141,0.125,-1.131,0.258,-0.025,0.065,-0.382,0.703,-0.61,0.199,-3.067,0.002,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.065,0.109,0.913,2.271,0.138,16.452,0,NA,NA,NA,NA,NA,NA,NA,NA,0.057,0.131,0.438,0.662,17.999,0.674,26.72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:55 AM","b1_male_empty_pulmonary_fluidreasoning_fev1_patterncomparison.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_fluidreasoning_fev1_patterncomparison.out","nas","b1","male","empty","fev1","patterncomparison",1131,4,NA,17,-11133.201,22300.402,22385.926,22331.93,22300.9518652291,TRUE,TRUE,NA,0,-1.526,0.345,-4.419,0,-0.004,0.002,-1.564,0.118,-0.101,0.048,-2.107,0.035,-0.009,0.022,-0.418,0.676,0.043,0.047,0.916,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-0.005,0.075,-0.064,0.949,2.126,0.159,13.4,0,NA,NA,NA,NA,NA,NA,NA,NA,0.057,0.02,2.825,0.005,0.97,0.09,10.782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:55 AM","b1_male_empty_pulmonary_global_fev1_mmse.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/nas/physical-cognitive/b1_male_empty_pulmonary_global_fev1_mmse.out","nas","b1","male","empty","fev1","mmse",1132,6,NA,17,-13881.374,27796.748,27882.288,27828.291,27797.2973716338,TRUE,TRUE,NA,0,2.591,0.406,6.374,0,-0.001,0.002,-0.404,0.686,-0.048,0.043,-1.107,0.268,0.034,0.024,1.389,0.165,-0.052,0.062,-0.846,0.398,NA,NA,NA,NA,NA,NA,NA,NA,0.021,0.065,0.32,0.749,2.279,0.139,16.35,0,NA,NA,NA,NA,NA,NA,NA,NA,0.016,0.025,0.632,0.527,2.122,0.142,14.956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
