"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:51 PM","b1_male_ae_fev100_wordlistrecog.out"," wide-dataset.dat ","./output/studies/map/phys-cog/fev100-wordlistrecog/b1_male_ae_fev100_wordlistrecog.out","map","b1","male","ae","fev100","wordlistrecog",349,4,NA,25,-6314.733,12679.466,12775.843,12696.535,12683.4907678019,TRUE,TRUE,NA,0,2.164,4.184,0.517,0.605,-0.268,0.261,-1.027,0.305,-0.756,1.068,-0.708,0.479,-0.202,0.931,-0.217,0.828,0.867,0.654,1.325,0.185,2956.492,259.178,11.407,0,14.449,9.891,1.461,0.144,-72.223,38.127,-1.894,0.058,459.038,52.871,8.682,0,0.952,0.243,3.912,0,0.032,0.017,1.903,0.057,-0.108,0.055,-1.959,0.05,0.441,0.073,6.033,0,208.246,8.868,23.484,0,-2.414,1.489,-1.621,0.105,9.449,0.147,64.061,0,0.059,0.046,1.285,0.199,0.041,0.08,0.513,0.608,-0.392,0.29,-1.354,0.176,0.061,0.045,1.364,0.173,-2.747,0.413,-6.65,0,-0.181,0.101,-1.801,0.072,-0.036,0.01,-3.51,0,0.001,0.003,0.422,0.673,3.781,0.865,4.369,0,-0.127,0.161,-0.786,0.432,0.037,0.016,2.248,0.025,-0.004,0.005,-0.751,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:51 PM","b1_male_aeh_fev100_wordlistrecog.out"," wide-dataset.dat ","./output/studies/map/phys-cog/fev100-wordlistrecog/b1_male_aeh_fev100_wordlistrecog.out","map","b1","male","aeh","fev100","wordlistrecog",344,4,NA,29,-6245.808,12549.617,12660.996,12569,12555.1584012739,TRUE,TRUE,NA,0,-0.575,3.574,-0.161,0.872,-0.3,0.261,-1.148,0.251,-0.05,0.971,-0.052,0.959,-0.064,0.874,-0.073,0.942,0.898,0.655,1.37,0.171,2779.611,246.642,11.27,0,15.416,10.107,1.525,0.127,-83.543,35.825,-2.332,0.02,456.701,52.72,8.663,0,0.885,0.231,3.837,0,0.03,0.016,1.886,0.059,-0.096,0.052,-1.865,0.062,0.44,0.073,6.034,0,211.045,8.86,23.819,0,-2.177,1.561,-1.395,0.163,9.42,0.147,63.996,0,0.058,0.048,1.21,0.226,-0.012,0.071,-0.162,0.871,-0.439,0.275,-1.597,0.11,0.063,0.045,1.411,0.158,-2.552,0.398,-6.414,0,-0.191,0.101,-1.899,0.058,-0.035,0.01,-3.428,0.001,0.001,0.003,0.306,0.76,2.96,0.902,3.282,0.001,-0.173,0.177,-0.978,0.328,0.039,0.016,2.396,0.017,-0.003,0.006,-0.509,0.611,171.111,40.929,4.181,0,9.968,11.314,0.881,0.378,0.896,0.698,1.284,0.199,-0.403,0.241,-1.669,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:51 PM","b1_male_aehplus_fev100_wordlistrecog.out"," wide-dataset.dat ","./output/studies/map/phys-cog/fev100-wordlistrecog/b1_male_aehplus_fev100_wordlistrecog.out","map","b1","male","aehplus","fev100","wordlistrecog",321,4,NA,41,-5817.386,11716.771,11871.4,11741.355,11729.1150860215,TRUE,TRUE,NA,0,0.326,3.745,0.087,0.931,-0.313,0.22,-1.427,0.154,-0.468,0.945,-0.496,0.62,0.309,0.674,0.459,0.646,0.943,0.676,1.395,0.163,2664.115,241.169,11.047,0,9.82,4.794,2.048,0.041,-73.3,28.072,-2.611,0.009,463.764,50.97,9.099,0,0.913,0.234,3.909,0,0.03,0.015,1.927,0.054,-0.102,0.051,-1.995,0.046,0.449,0.078,5.757,0,234.937,11.595,20.262,0,-5.955,2.216,-2.687,0.007,9.374,0.205,45.747,0,0.089,0.064,1.395,0.163,0.007,0.076,0.087,0.931,-0.579,0.199,-2.905,0.004,0.065,0.045,1.442,0.149,-2.587,0.419,-6.167,0,-0.097,0.105,-0.928,0.353,-0.036,0.011,-3.3,0.001,0,0.003,0.124,0.901,2.266,0.984,2.302,0.021,-0.11,0.181,-0.606,0.544,0.045,0.018,2.543,0.011,-0.005,0.006,-0.795,0.427,202.459,42.387,4.776,0,5.645,11.862,0.476,0.634,0.856,0.738,1.161,0.246,-0.361,0.25,-1.445,0.148,-18.526,6.619,-2.799,0.005,5.723,1.387,4.127,0,-0.204,0.136,-1.5,0.134,-0.018,0.042,-0.443,0.657,-10.969,8.099,-1.354,0.176,-2.676,1.612,-1.66,0.097,0.096,0.157,0.612,0.541,0.066,0.042,1.589,0.112,-19.574,8.22,-2.381,0.017,1.625,1.498,1.085,0.278,0.256,0.136,1.885,0.059,-0.033,0.041,-0.809,0.418
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:55 PM","b1_female_a_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_female_a_gait_bnt.out","map","b1","female","a","gait","bnt",1030,4,NA,21,-3934.235,7910.469,8014.153,7947.455,7911.38566666667,TRUE,TRUE,NA,0,0.045,0.009,4.95,0,0.001,0.001,2.212,0.027,-0.007,0.002,-3.229,0.001,-0.006,0.003,-1.984,0.047,-0.002,0.002,-0.729,0.466,0.023,0.002,12.754,0,0.001,0,3.652,0,-0.001,0.001,-2.654,0.008,0.017,0.001,20.74,0,1.278,0.204,6.258,0,0.027,0.007,3.838,0,-0.107,0.03,-3.529,0,0.44,0.021,21.075,0,0.685,0.01,67.803,0,-0.011,0.003,-3.697,0,14.186,0.058,243.966,0,0.04,0.013,3.075,0.002,0.263,0.043,6.046,0,0.331,0.15,2.209,0.027,-0.017,0.024,-0.729,0.466,-0.007,0.001,-8.548,0,-0.001,0,-2.38,0.017,-0.028,0.005,-5.485,0,-0.001,0.001,-0.614,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:55 PM","b1_female_ae_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_female_ae_gait_bnt.out","map","b1","female","ae","gait","bnt",1030,4,NA,25,-3885.951,7821.902,7945.335,7865.932,7823.19682071713,TRUE,TRUE,NA,0,0.035,0.008,4.168,0,0.001,0.001,2.1,0.036,-0.006,0.002,-3.1,0.002,-0.004,0.003,-1.522,0.128,-0.002,0.002,-0.749,0.454,0.022,0.002,12.561,0,0.001,0,3.454,0.001,-0.001,0,-2.284,0.022,0.017,0.001,20.754,0,1.176,0.195,6.037,0,0.027,0.007,3.781,0,-0.103,0.03,-3.423,0.001,0.44,0.021,21.073,0,0.601,0.018,34.231,0,0.003,0.006,0.438,0.661,13.413,0.134,100.454,0,0.083,0.035,2.331,0.02,0.216,0.045,4.79,0,0.321,0.154,2.086,0.037,-0.018,0.024,-0.749,0.454,-0.007,0.001,-8.493,0,-0.001,0,-2.541,0.011,-0.026,0.005,-5.269,0,-0.001,0.001,-0.703,0.482,0.011,0.002,5.503,0,-0.002,0.001,-2.756,0.006,0.102,0.014,7.277,0,-0.006,0.004,-1.467,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:55 PM","b1_female_aeh_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_female_aeh_gait_bnt.out","map","b1","female","aeh","gait","bnt",1025,4,NA,29,-3778.348,7614.696,7757.737,7665.63,7616.44474371859,TRUE,TRUE,NA,0,0.029,0.007,4.39,0,0.001,0.001,2.074,0.038,-0.005,0.002,-3.063,0.002,-0.004,0.002,-1.48,0.139,-0.001,0.002,-0.734,0.463,0.022,0.002,12.738,0,0.001,0,3.459,0.001,-0.001,0,-2.276,0.023,0.017,0.001,20.763,0,1.005,0.106,9.44,0,0.024,0.006,3.996,0,-0.082,0.017,-4.763,0,0.431,0.02,21.984,0,0.605,0.018,34.239,0,0.002,0.006,0.37,0.712,13.461,0.133,100.97,0,0.08,0.035,2.283,0.022,0.195,0.043,4.551,0,0.318,0.156,2.041,0.041,-0.017,0.024,-0.734,0.463,-0.006,0.001,-7.876,0,-0.001,0,-2.631,0.009,-0.022,0.005,-4.523,0,-0.001,0.001,-0.737,0.461,0.01,0.002,5.01,0,-0.002,0.001,-2.597,0.009,0.095,0.014,6.743,0,-0.005,0.004,-1.45,0.147,0.226,0.097,2.335,0.02,-0.018,0.034,-0.544,0.586,1.879,0.574,3.276,0.001,-0.102,0.147,-0.698,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:56 PM","b1_female_aehplus_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_female_aehplus_gait_bnt.out","map","b1","female","aehplus","gait","bnt",935,4,NA,41,-3384.432,6850.864,7049.326,6919.113,6854.72066293393,TRUE,TRUE,NA,0,0.025,0.007,3.77,0,0.001,0.001,1.647,0.1,-0.005,0.002,-2.687,0.007,-0.003,0.002,-1.163,0.245,-0.001,0.002,-0.398,0.691,0.021,0.002,12.021,0,0.001,0,2.996,0.003,-0.001,0.001,-2.163,0.031,0.018,0.001,19.776,0,0.948,0.094,10.081,0,0.025,0.006,3.921,0,-0.091,0.018,-4.991,0,0.429,0.021,20.778,0,0.646,0.021,30.913,0,-0.001,0.007,-0.205,0.837,13.587,0.152,89.147,0,0.073,0.04,1.831,0.067,0.176,0.045,3.919,0,0.277,0.173,1.606,0.108,-0.01,0.025,-0.398,0.691,-0.007,0.001,-7.982,0,-0.001,0,-1.992,0.046,-0.026,0.005,-5.081,0,-0.001,0.001,-0.443,0.658,0.007,0.002,3.46,0.001,-0.002,0.001,-2.143,0.032,0.086,0.015,5.659,0,-0.006,0.004,-1.586,0.113,0.241,0.101,2.393,0.017,-0.028,0.036,-0.782,0.434,2.334,0.597,3.909,0,-0.177,0.156,-1.134,0.257,-0.018,0.013,-1.356,0.175,-0.003,0.004,-0.751,0.453,0.028,0.073,0.377,0.707,0.005,0.021,0.24,0.811,0.023,0.018,1.255,0.21,-0.006,0.005,-1.15,0.25,0.088,0.111,0.795,0.426,-0.001,0.034,-0.03,0.976,-0.059,0.016,-3.61,0,0.014,0.005,2.639,0.008,-0.224,0.108,-2.078,0.038,0.061,0.027,2.26,0.024
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:54 PM","b1_male_a_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_male_a_gait_bnt.out","map","b1","male","a","gait","bnt",349,4,NA,21,-1310.494,2662.989,2743.945,2677.326,2665.81468807339,TRUE,TRUE,NA,0,0.057,0.019,3.044,0.002,-0.001,0.001,-0.85,0.395,-0.002,0.004,-0.631,0.528,0.005,0.007,0.663,0.507,-0.003,0.004,-0.911,0.362,0.02,0.003,7.063,0,0,0,1.297,0.195,0,0.001,0.124,0.902,0.021,0.002,11.644,0,1.364,0.569,2.396,0.017,0.006,0.01,0.66,0.51,-0.059,0.061,-0.959,0.338,0.379,0.032,11.707,0,0.719,0.018,39.762,0,-0.017,0.007,-2.644,0.008,14.331,0.135,106.275,0,0.02,0.019,1.022,0.307,0.341,0.065,5.214,0,-0.535,0.712,-0.752,0.452,-0.038,0.041,-0.916,0.36,-0.006,0.001,-4.19,0,-0.001,0.001,-1.021,0.307,-0.025,0.014,-1.772,0.076,0.001,0.002,0.456,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:54 PM","b1_male_ae_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_male_ae_gait_bnt.out","map","b1","male","ae","gait","bnt",349,4,NA,25,-1298.422,2646.845,2743.221,2663.913,2650.86976780186,TRUE,TRUE,NA,0,0.047,0.016,2.848,0.004,-0.001,0.001,-0.871,0.384,-0.002,0.004,-0.501,0.617,0.006,0.007,0.763,0.446,-0.004,0.004,-0.958,0.338,0.019,0.003,6.835,0,0,0,1.303,0.193,0,0.001,0.258,0.796,0.021,0.002,11.664,0,1.293,0.539,2.398,0.016,0.006,0.01,0.63,0.529,-0.054,0.059,-0.916,0.36,0.379,0.032,11.701,0,0.628,0.031,20.307,0,-0.01,0.011,-0.935,0.35,13.716,0.24,57.154,0,0.063,0.038,1.661,0.097,0.299,0.068,4.427,0,-0.558,0.738,-0.756,0.45,-0.04,0.041,-0.964,0.335,-0.006,0.001,-4.354,0,-0.001,0.001,-1.026,0.305,-0.026,0.014,-1.916,0.055,0.001,0.002,0.517,0.605,0.011,0.003,3.373,0.001,-0.001,0.001,-0.774,0.439,0.074,0.021,3.474,0.001,-0.005,0.004,-1.348,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:54 PM","b1_male_aeh_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_male_aeh_gait_bnt.out","map","b1","male","aeh","gait","bnt",344,4,NA,29,-1283.005,2624.011,2735.389,2643.394,2629.55240127389,TRUE,TRUE,NA,0,0.046,0.016,2.856,0.004,-0.001,0.001,-0.825,0.409,-0.002,0.004,-0.489,0.625,0.005,0.007,0.684,0.494,-0.004,0.004,-0.958,0.338,0.019,0.003,6.822,0,0,0,1.262,0.207,0,0.001,0.273,0.785,0.021,0.002,11.651,0,1.245,0.536,2.322,0.02,0.006,0.01,0.587,0.557,-0.05,0.06,-0.835,0.404,0.379,0.033,11.581,0,0.631,0.031,20.396,0,-0.01,0.011,-0.943,0.346,13.754,0.232,59.37,0,0.06,0.039,1.536,0.125,0.302,0.067,4.543,0,-0.545,0.771,-0.707,0.48,-0.04,0.041,-0.964,0.335,-0.006,0.001,-4.201,0,-0.001,0.001,-1.014,0.311,-0.024,0.014,-1.74,0.082,0.001,0.002,0.423,0.672,0.01,0.003,3.065,0.002,-0.001,0.001,-0.835,0.404,0.059,0.021,2.831,0.005,-0.004,0.004,-0.972,0.331,0.093,0.15,0.621,0.534,0.027,0.051,0.528,0.598,3.127,1.046,2.99,0.003,-0.275,0.169,-1.63,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:55 PM","b1_male_aehplus_gait_bnt.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bnt/b1_male_aehplus_gait_bnt.out","map","b1","male","aehplus","gait","bnt",321,4,NA,41,-1164.999,2411.998,2566.627,2436.582,2424.34208602151,TRUE,TRUE,NA,0,0.044,0.017,2.642,0.008,-0.001,0.001,-1.017,0.309,-0.002,0.004,-0.437,0.662,0.008,0.009,0.907,0.364,-0.003,0.004,-0.706,0.48,0.019,0.003,6.333,0,0.001,0,1.511,0.131,0,0.001,0.251,0.802,0.021,0.002,11.101,0,1.083,0.547,1.98,0.048,0.006,0.011,0.572,0.567,-0.048,0.067,-0.706,0.48,0.373,0.034,11.073,0,0.649,0.037,17.653,0,-0.013,0.014,-0.964,0.335,13.733,0.28,49.02,0,0.053,0.052,1.03,0.303,0.31,0.073,4.217,0,-0.63,0.767,-0.821,0.412,-0.031,0.044,-0.709,0.478,-0.006,0.001,-4.08,0,0,0.001,-0.76,0.447,-0.027,0.015,-1.757,0.079,0.002,0.002,0.672,0.502,0.009,0.003,2.668,0.008,-0.001,0.001,-0.612,0.541,0.058,0.021,2.707,0.007,-0.003,0.004,-0.777,0.437,0.126,0.153,0.823,0.41,0.019,0.054,0.351,0.726,2.965,1.049,2.826,0.005,-0.326,0.174,-1.87,0.061,-0.02,0.021,-0.949,0.343,0.002,0.008,0.282,0.778,0.04,0.153,0.261,0.794,0,0.03,0.003,0.998,0.023,0.027,0.849,0.396,-0.011,0.009,-1.277,0.202,0.111,0.153,0.726,0.468,-0.017,0.033,-0.505,0.614,-0.024,0.022,-1.093,0.274,0.008,0.009,0.949,0.343,0.11,0.121,0.907,0.365,0,0.029,-0.014,0.989
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:57 PM","b1_female_a_gait_bostordel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bostordel/b1_female_a_gait_bostordel.out","map","b1","female","a","gait","bostordel",1030,4,NA,21,-6718.213,13478.426,13582.11,13515.412,13479.3426666667,TRUE,TRUE,NA,0,0.011,0.012,0.924,0.356,0,0.001,0.26,0.795,0.006,0.004,1.298,0.194,-0.003,0.004,-0.826,0.409,0.008,0.005,1.635,0.102,0.023,0.002,12.776,0,0.001,0,3.647,0,-0.001,0,-2.644,0.008,0.017,0.001,20.696,0,1.371,0.178,7.713,0,0.075,0.025,2.935,0.003,0.03,0.055,0.547,0.584,2.362,0.121,19.493,0,0.687,0.01,68.041,0,-0.011,0.003,-3.681,0,9.679,0.074,129.949,0,0.011,0.029,0.383,0.702,0.062,0.066,0.938,0.348,0.054,0.205,0.262,0.793,0.038,0.023,1.645,0.1,-0.007,0.001,-8.612,0,-0.001,0,-2.402,0.016,-0.031,0.007,-4.488,0,-0.007,0.003,-2.75,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:57 PM","b1_female_ae_gait_bostordel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bostordel/b1_female_ae_gait_bostordel.out","map","b1","female","ae","gait","bostordel",1030,4,NA,25,-6688.723,13427.447,13550.879,13471.477,13428.7418207171,TRUE,TRUE,NA,0,0.002,0.011,0.211,0.833,0,0.001,0.28,0.779,0.006,0.004,1.327,0.184,-0.002,0.004,-0.467,0.641,0.008,0.005,1.639,0.101,0.022,0.002,12.582,0,0.001,0,3.443,0.001,-0.001,0,-2.268,0.023,0.017,0.001,20.719,0,1.288,0.173,7.44,0,0.075,0.025,2.939,0.003,0.034,0.054,0.632,0.527,2.362,0.121,19.501,0,0.605,0.018,34.301,0,0.003,0.006,0.549,0.583,8.972,0.141,63.791,0,0.053,0.054,0.981,0.327,0.014,0.068,0.212,0.832,0.059,0.21,0.283,0.777,0.038,0.023,1.649,0.099,-0.007,0.001,-8.557,0,-0.001,0,-2.568,0.01,-0.029,0.007,-4.273,0,-0.007,0.003,-2.82,0.005,0.011,0.002,5.327,0,-0.002,0.001,-2.883,0.004,0.093,0.016,5.804,0,-0.006,0.007,-0.835,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","12/04/2016"," 1:58 PM","b1_female_aeh_gait_bostordel.out"," wide-dataset.dat ","./output/studies/map/phys-cog/gait-bostordel/b1_female_aeh_gait_bostordel.out","map","b1","female","aeh","gait","bostordel",1025,4,NA,29,-6655.474,13368.948,13511.989,13419.882,13370.6967437186,TRUE,TRUE,NA,0,0.002,0.011,0.144,0.885,0,0.001,0.264,0.792,0.006,0.004,1.357,0.175,-0.002,0.004,-0.428,0.668,0.008,0.005,1.643,0.1,0.022,0.002,12.728,0,0.001,0,3.45,0.001,-0.001,0,-2.264,0.024,0.017,0.001,20.73,0,1.253,0.17,7.358,0,0.074,0.025,2.931,0.003,0.04,0.054,0.747,0.455,2.359,0.121,19.476,0,0.609,0.018,34.353,0,0.003,0.006,0.468,0.64,9.015,0.141,63.929,0,0.051,0.054,0.938,0.348,0.01,0.068,0.144,0.885,0.056,0.21,0.266,0.79,0.038,0.023,1.653,0.098,-0.007,0.001,-7.923,0,-0.001,0,-2.679,0.007,-0.027,0.007,-3.985,0,-0.007,0.003,-2.722,0.006,0.01,0.002,4.842,0,-0.002,0.001,-2.706,0.007,0.087,0.016,5.407,0,-0.005,0.007,-0.822,0.411,0.232,0.097,2.402,0.016,-0.02,0.034,-0.578,0.563,0.674,0.744,0.906,0.365,0.157,0.344,0.457,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
