"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:44 PM","b1_male_0_pulmonary_knowledge_fev_info.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_knowledge_fev_info.out","satsa","b1","male","0","fev","info",347,7,NA,23,-7285.56,14617.12,14705.655,14632.692,14620.5379566563,TRUE,TRUE,NA,0,1.278,0.378,3.384,0.001,0,0.001,0.301,0.763,0.042,0.021,1.969,0.049,-0.015,0.019,-0.799,0.424,0.067,0.036,1.868,0.062,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002,0.16,0.873,0.093,0.003,27.852,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.257,0.213,-1.207,0.227,7.179,0.309,23.196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 3:06 PM","b1_male_0_pulmonary_knowledge_fev_synonyms.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_knowledge_fev_synonyms.out","satsa","b1","male","0","fev","synonyms",347,7,NA,23,-6787.146,13620.293,13708.827,13635.864,13623.7109566563,TRUE,TRUE,NA,0,1.198,0.303,3.959,0,0.001,0.001,1.033,0.301,0.011,0.014,0.815,0.415,-0.013,0.014,-0.925,0.355,0.014,0.025,0.558,0.577,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002,0.156,0.876,0.093,0.003,27.834,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.052,0.09,-0.57,0.568,3.911,0.219,17.873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:01 PM","b1_male_0_pulmonary_memory_fev_digitsforward.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_memory_fev_digitsforward.out","satsa","b1","male","0","fev","digitsforward",347,7,NA,23,-5451.076,10948.151,11036.686,10963.723,10951.5689566563,TRUE,TRUE,NA,0,0.224,0.056,4.005,0,0,0,0.406,0.685,0.004,0.004,0.992,0.321,-0.001,0.002,-0.477,0.633,0.009,0.011,0.779,0.436,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002,0.182,0.856,0.093,0.003,27.544,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.003,0.005,-0.59,0.555,0.698,0.03,23.434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:29 PM","b1_male_0_pulmonary_memory_fev_figurememory.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_memory_fev_figurememory.out","satsa","b1","male","0","fev","figurememory",347,7,NA,23,-6938.553,13923.106,14011.641,13938.677,13926.5239566563,TRUE,TRUE,NA,0,0.993,0.24,4.146,0,0.001,0.001,1.222,0.222,0.039,0.017,2.363,0.018,-0.014,0.011,-1.262,0.207,0.006,0.033,0.178,0.859,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002,0.21,0.833,0.093,0.003,28.471,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.036,0.087,-0.414,0.679,7.597,0.335,22.652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:47 PM","b1_male_0_pulmonary_mental_fev_mmse.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_mental_fev_mmse.out","satsa","b1","male","0","fev","mmse",347,7,NA,23,-6197.693,12441.386,12529.921,12456.958,12444.8039566563,TRUE,TRUE,NA,0,0.449,0.111,4.05,0,0.001,0.001,1.741,0.082,0.015,0.012,1.314,0.189,-0.012,0.008,-1.569,0.117,0.012,0.017,0.737,0.461,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002,-0.105,0.917,0.093,0.003,27.285,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.035,0.025,-1.404,0.16,1.837,0.065,28.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 1:55 PM","b1_male_0_pulmonary_reasoning_fev_block.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_reasoning_fev_block.out","satsa","b1","male","0","fev","block",347,7,NA,23,-7316.007,14678.015,14766.549,14693.586,14681.4329566563,TRUE,TRUE,NA,0,2.457,0.441,5.576,0,0.002,0.001,1.964,0.05,0.058,0.024,2.374,0.018,-0.035,0.02,-1.733,0.083,0.007,0.045,0.145,0.885,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002,0.063,0.95,0.093,0.003,27.404,0,NA,NA,NA,NA,NA,NA,NA,NA,0.012,0.249,0.046,0.963,9.523,0.472,20.176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:59 PM","b1_male_0_pulmonary_speed_fev_symbol.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_speed_fev_symbol.out","satsa","b1","male","0","fev","symbol",347,7,NA,23,-7817.173,15680.346,15768.881,15695.917,15683.7639566563,TRUE,TRUE,NA,0,4.169,0.715,5.829,0,0.002,0.001,1.377,0.169,0.09,0.035,2.595,0.009,-0.025,0.032,-0.786,0.432,-0.042,0.061,-0.684,0.494,NA,NA,NA,NA,NA,NA,NA,NA,0.001,0.002,0.267,0.789,0.093,0.003,27.05,0,NA,NA,NA,NA,NA,NA,NA,NA,0.584,0.536,1.088,0.277,23.998,1.037,23.138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:22 PM","b1_male_0_pulmonary_visuospatial_fev_rotations.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_0_pulmonary_visuospatial_fev_rotations.out","satsa","b1","male","0","fev","rotations",347,7,NA,23,-8376.797,16799.595,16888.129,16815.166,16803.0129566563,TRUE,TRUE,NA,0,5.427,0.959,5.659,0,0.003,0.003,1.11,0.267,0.179,0.07,2.568,0.01,-0.043,0.044,-0.968,0.333,0.045,0.127,0.356,0.722,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002,0.166,0.869,0.093,0.003,27.353,0,NA,NA,NA,NA,NA,NA,NA,NA,2.326,1.803,1.29,0.197,111.602,5.539,20.148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:14 PM","b1_male_a_pulmonary_executive_fev_digitsback.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_a_pulmonary_executive_fev_digitsback.out","satsa","b1","male","a","fev","digitsback",347,7,NA,25,-4306.595,8663.189,8759.422,8680.115,8667.23884423676,TRUE,TRUE,NA,0,0.155,0.044,3.505,0,0,0,-0.194,0.846,0.001,0.004,0.409,0.683,-0.001,0.003,-0.279,0.78,-0.004,0.01,-0.409,0.682,0.338,0.04,8.435,0,0,0,2.977,0.003,0,0.002,0.258,0.797,0.093,0.003,27.446,0,0.768,0.104,7.37,0,0,0.001,0.595,0.552,0,0.006,-0.05,0.96,0.907,0.035,26.01,0,2.53,0.055,46.239,0,-0.045,0.004,-10.596,0,4.095,0.1,40.977,0,-0.059,0.009,-6.468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047,0.005,-9.447,0,0,0,-0.84,0.401,-0.033,0.009,-3.721,0,-0.002,0.001,-2.902,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:04 PM","b1_male_a_pulmonary_memory_fev_digitsforward.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_a_pulmonary_memory_fev_digitsforward.out","satsa","b1","male","a","fev","digitsforward",347,7,NA,25,-4168.946,8387.892,8484.125,8404.818,8391.94184423676,TRUE,TRUE,NA,0,0.129,0.043,2.992,0.003,0,0,0.336,0.737,0.003,0.003,0.958,0.338,-0.001,0.002,-0.447,0.655,0.009,0.011,0.786,0.432,0.337,0.04,8.448,0,0,0,2.981,0.003,0,0.002,0.25,0.803,0.093,0.003,27.702,0,0.794,0.113,7.051,0,0,0,0.242,0.809,-0.003,0.005,-0.617,0.538,0.698,0.03,23.445,0,2.525,0.055,45.558,0,-0.045,0.004,-10.561,0,5.497,0.096,57.041,0,-0.022,0.008,-2.617,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047,0.005,-9.505,0,0,0,-0.827,0.408,-0.034,0.009,-3.992,0,0,0.001,-0.655,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:30 PM","b1_male_a_pulmonary_memory_fev_figurememory.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_a_pulmonary_memory_fev_figurememory.out","satsa","b1","male","a","fev","figurememory",347,7,NA,25,-5628.913,11307.826,11404.059,11324.751,11311.8758442368,TRUE,TRUE,NA,0,0.415,0.181,2.291,0.022,0,0.001,0.74,0.459,0.018,0.012,1.408,0.159,-0.015,0.01,-1.442,0.149,0.009,0.033,0.27,0.787,0.336,0.039,8.515,0,0,0,3.008,0.003,0,0.002,0.285,0.775,0.093,0.003,28.464,0,13.215,1.801,7.336,0,0.014,0.007,2.107,0.035,-0.137,0.079,-1.744,0.081,7.554,0.324,23.293,0,2.529,0.054,46.637,0,-0.045,0.004,-10.42,0,19,0.331,57.486,0,-0.176,0.029,-6.129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047,0.005,-9.479,0,0,0,-0.857,0.391,-0.194,0.034,-5.666,0,-0.012,0.003,-4.723,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/15/2015"," 9:51 PM","b1_male_a_pulmonary_reasoning_fev_block.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_a_pulmonary_reasoning_fev_block.out","satsa","b1","male","a","fev","block",347,7,NA,25,-5994.072,12038.143,12134.377,12055.069,12042.1928442368,TRUE,TRUE,NA,0,1.057,0.269,3.928,0,0.001,0.001,1.597,0.11,0.024,0.017,1.39,0.165,-0.032,0.015,-2.09,0.037,0.01,0.045,0.215,0.83,0.338,0.039,8.592,0,0,0,2.887,0.004,0,0.002,0.19,0.849,0.093,0.003,27.209,0,40.308,4.347,9.273,0,0.042,0.011,3.858,0,-0.269,0.18,-1.491,0.136,9.478,0.476,19.907,0,2.522,0.055,46.182,0,-0.044,0.004,-10.034,0,17.43,0.555,31.405,0,-0.426,0.037,-11.56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.048,0.005,-9.764,0,0,0,-0.586,0.558,-0.463,0.053,-8.814,0,-0.016,0.004,-4.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:23 PM","b1_male_a_pulmonary_visuospatial_fev_rotations.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_a_pulmonary_visuospatial_fev_rotations.out","satsa","b1","male","a","fev","rotations",347,7,NA,25,-7057.399,14164.799,14261.032,14181.724,14168.8488442368,TRUE,TRUE,NA,0,2.258,0.628,3.594,0,0.002,0.003,0.579,0.563,0.069,0.051,1.347,0.178,-0.043,0.036,-1.171,0.242,0.052,0.127,0.412,0.68,0.338,0.04,8.417,0,0,0,2.945,0.003,0,0.002,0.243,0.808,0.093,0.003,27.351,0,230.601,27.838,8.284,0,0.324,0.115,2.827,0.005,0.047,1.396,0.033,0.973,111.121,5.525,20.112,0,2.53,0.054,46.888,0,-0.045,0.004,-10.564,0,50.478,1.747,28.887,0,-1.366,0.147,-9.288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047,0.005,-9.648,0,0,0,-0.818,0.414,-1.088,0.145,-7.482,0,-0.062,0.011,-5.831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:52 PM","b1_male_ae_muscle_global_grip_mmse.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_male_ae_muscle_global_grip_mmse.out","satsa","b1","male","ae","grip","mmse",341,7,NA,25,-7295.743,14641.486,14737.283,14657.978,14645.612984127,TRUE,TRUE,NA,0,4.247,1.838,2.31,0.021,0.01,0.015,0.64,0.522,-0.061,0.185,-0.332,0.74,0.048,0.203,0.236,0.814,0.197,0.979,0.201,0.841,37.614,13.438,2.799,0.005,0.024,0.093,0.259,0.796,0.67,0.967,0.693,0.489,104.068,2.231,46.656,0,2.004,0.227,8.832,0,0.016,0.003,6.134,0,-0.051,0.024,-2.143,0.032,1.867,0.068,27.609,0,38.446,1.105,34.785,0,-0.937,0.146,-6.439,0,27.585,0.19,145.346,0,-0.154,0.022,-6.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.584,0.103,-5.659,0,-0.018,0.012,-1.512,0.131,-0.087,0.013,-6.545,0,-0.004,0.002,-2.575,0.01,0.021,0.834,0.025,0.98,0.023,0.073,0.309,0.758,0.306,0.17,1.797,0.072,0.017,0.013,1.295,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
